1645481345.414875031,day,snow,unpaved,stable,,
1645481345.447602987,day,snow,unpaved,stable,,
1645481345.481384039,day,snow,unpaved,stable,,
1645481345.514224052,day,snow,unpaved,stable,,
1645481345.548146009,day,snow,unpaved,stable,,
1645481345.580853939,day,snow,unpaved,stable,,
1645481345.614824057,day,snow,unpaved,stable,,
1645481345.647595882,day,snow,unpaved,stable,,
1645481345.681449890,day,snow,unpaved,stable,,
1645481345.714174986,day,snow,unpaved,stable,,
1645481345.748161077,day,snow,unpaved,stable,,
1645481345.780880928,day,snow,unpaved,stable,,
1645481345.814742088,day,snow,unpaved,stable,,
1645481345.847549915,day,snow,unpaved,stable,,
1645481345.881514072,day,snow,unpaved,stable,,
1645481345.914299011,day,snow,unpaved,stable,,
1645481345.948198080,day,snow,unpaved,stable,,
1645481345.980988026,day,snow,unpaved,stable,,
1645481346.014738083,day,snow,unpaved,stable,,
1645481346.047600031,day,snow,unpaved,stable,,
1645481346.081470966,day,snow,unpaved,stable,,
1645481346.114191055,day,snow,unpaved,stable,,
1645481346.148070097,day,snow,unpaved,stable,,
1645481346.180958033,day,snow,unpaved,stable,,
1645481346.214778900,day,snow,unpaved,stable,,
1645481346.247730017,day,snow,unpaved,stable,,
1645481346.281538010,day,snow,unpaved,stable,,
1645481346.314372063,day,snow,unpaved,stable,,
1645481346.348290920,day,snow,unpaved,stable,,
1645481346.381016970,day,snow,unpaved,stable,,
1645481346.415307045,day,snow,unpaved,stable,,
1645481346.447761059,day,snow,unpaved,stable,,
1645481346.481580019,day,snow,unpaved,stable,,
1645481346.514415026,day,snow,unpaved,stable,,
1645481346.548342943,day,snow,unpaved,stable,,
1645481346.581199884,day,snow,unpaved,stable,,
1645481346.615185022,day,snow,unpaved,stable,,
1645481346.647880077,day,snow,unpaved,stable,,
1645481346.681739092,day,snow,unpaved,stable,,
1645481346.714589119,day,snow,unpaved,stable,,
1645481346.748462915,day,snow,unpaved,stable,,
1645481346.781394958,day,snow,unpaved,stable,,
1645481346.815274954,day,snow,unpaved,stable,,
1645481346.848042965,day,snow,unpaved,stable,,
1645481346.881982088,day,snow,unpaved,stable,,
1645481346.914921045,day,snow,unpaved,stable,,
1645481346.948736906,day,snow,unpaved,stable,,
1645481346.981462955,day,snow,unpaved,stable,,
1645481347.015419960,day,snow,unpaved,stable,,
1645481347.048300028,day,snow,unpaved,stable,,
1645481347.082066059,day,snow,unpaved,stable,,
1645481347.114877939,day,snow,unpaved,stable,,
1645481347.148952007,day,snow,unpaved,stable,,
1645481347.181479931,day,snow,unpaved,stable,,
1645481347.215430975,day,snow,unpaved,stable,,
1645481347.248159885,day,snow,unpaved,stable,,
1645481347.282069921,day,snow,unpaved,stable,,
1645481347.314899921,day,snow,unpaved,stable,,
1645481347.348709106,day,snow,unpaved,stable,,
1645481347.381513119,day,snow,unpaved,stable,,
1645481347.415405989,day,snow,unpaved,stable,,
1645481347.448164940,day,snow,unpaved,stable,,
1645481347.482023954,day,snow,unpaved,stable,,
1645481347.514832973,day,snow,unpaved,stable,,
1645481347.548645020,day,snow,unpaved,stable,,
1645481347.581547022,day,snow,unpaved,stable,,
1645481347.615423918,day,snow,unpaved,stable,,
1645481347.648139954,day,snow,unpaved,stable,,
1645481347.681971073,day,snow,unpaved,stable,,
1645481347.714799881,day,snow,unpaved,stable,,
1645481347.748713970,day,snow,unpaved,stable,,
1645481347.781424999,day,snow,unpaved,stable,,
1645481347.815257072,day,snow,unpaved,stable,,
1645481347.848177910,day,snow,unpaved,stable,,
1645481347.881918907,day,snow,unpaved,stable,,
1645481347.914666891,day,snow,unpaved,stable,,
1645481347.948542118,day,snow,unpaved,stable,,
1645481347.981283903,day,snow,unpaved,stable,,
1645481348.015204906,day,snow,unpaved,stable,,
1645481348.047791004,day,snow,unpaved,stable,,
1645481348.081728935,day,snow,unpaved,stable,,
1645481348.114434958,day,snow,unpaved,stable,,
1645481348.148348093,day,snow,unpaved,stable,,
1645481348.181046009,day,snow,unpaved,stable,,
1645481348.214926004,day,snow,unpaved,stable,,
1645481348.247685909,day,snow,unpaved,stable,,
1645481348.281595945,day,snow,unpaved,stable,,
1645481348.314260960,day,snow,unpaved,stable,,
1645481348.348181963,day,snow,unpaved,stable,,
1645481348.380913019,day,snow,unpaved,stable,,
1645481348.414717913,day,snow,unpaved,stable,,
1645481348.447491884,day,snow,unpaved,stable,,
1645481348.481451988,day,snow,unpaved,stable,,
1645481348.514427900,day,snow,unpaved,stable,,
1645481348.548106909,day,snow,unpaved,stable,,
1645481348.580897093,day,snow,unpaved,stable,,
1645481348.614859104,day,snow,unpaved,stable,,
1645481348.647561073,day,snow,unpaved,stable,,
1645481348.681518078,day,snow,unpaved,stable,,
1645481348.714209080,day,snow,unpaved,stable,,
1645481348.748131037,day,snow,unpaved,stable,,
1645481348.781112909,day,snow,unpaved,stable,,
1645481348.814682961,day,snow,unpaved,stable,,
1645481348.847670078,day,snow,unpaved,stable,,
1645481348.881439924,day,snow,unpaved,stable,,
1645481348.914297104,day,snow,unpaved,stable,,
1645481348.948101997,day,snow,unpaved,stable,,
1645481348.980875969,day,snow,unpaved,stable,,
1645481349.014759064,day,snow,unpaved,stable,,
1645481349.047571898,day,snow,unpaved,stable,,
1645481349.081305027,day,snow,unpaved,stable,,
1645481349.114146948,day,snow,unpaved,stable,,
1645481349.148004055,day,snow,unpaved,stable,,
1645481349.180823088,day,snow,unpaved,stable,,
1645481349.214643002,day,snow,unpaved,stable,,
1645481349.247505903,day,snow,unpaved,stable,,
1645481349.281339884,day,snow,unpaved,stable,,
1645481349.314054012,day,snow,unpaved,stable,,
1645481349.348145962,day,snow,unpaved,stable,,
1645481349.380794048,day,snow,unpaved,stable,,
1645481349.414556980,day,snow,unpaved,stable,,
1645481349.447448015,day,snow,unpaved,stable,,
1645481349.481178999,day,snow,unpaved,stable,,
1645481349.514053106,day,snow,unpaved,stable,,
1645481349.547873020,day,snow,unpaved,stable,,
1645481349.580821037,day,snow,unpaved,stable,,
1645481349.614623070,day,snow,unpaved,stable,,
1645481349.647327900,day,snow,unpaved,stable,,
1645481349.681231976,day,snow,unpaved,stable,,
1645481349.714020014,day,snow,unpaved,stable,,
1645481349.747998953,day,snow,unpaved,stable,,
1645481349.780653954,day,snow,unpaved,stable,,
1645481349.814522982,day,snow,unpaved,stable,,
1645481349.847424984,day,snow,unpaved,stable,,
1645481349.881156921,day,snow,unpaved,stable,,
1645481349.914041042,day,snow,unpaved,stable,,
1645481349.947808981,day,snow,unpaved,stable,,
1645481349.980659008,day,snow,unpaved,stable,,
1645481350.014444113,day,snow,unpaved,stable,,
1645481350.047293901,day,snow,unpaved,stable,,
1645481350.081079960,day,snow,unpaved,stable,,
1645481350.113862991,day,snow,unpaved,stable,,
1645481350.147881985,day,snow,unpaved,stable,,
1645481350.180574894,day,snow,unpaved,stable,,
1645481350.214451075,day,snow,unpaved,stable,,
1645481350.247293949,day,snow,unpaved,stable,,
1645481350.281039953,day,snow,unpaved,stable,,
1645481350.313930035,day,snow,unpaved,stable,,
1645481350.347817898,day,snow,unpaved,stable,,
1645481350.380491018,day,snow,unpaved,stable,,
1645481350.414418936,day,snow,unpaved,stable,,
1645481350.447341919,day,snow,unpaved,stable,,
1645481350.481129885,day,snow,unpaved,stable,,
1645481350.514023066,day,snow,unpaved,stable,,
1645481350.547847986,day,snow,unpaved,stable,,
1645481350.580600023,day,snow,unpaved,stable,,
1645481350.614361048,day,snow,unpaved,stable,,
1645481350.647366047,day,snow,unpaved,stable,,
1645481350.681111097,day,snow,unpaved,stable,,
1645481350.713900089,day,snow,unpaved,stable,,
1645481350.747925043,day,snow,unpaved,stable,,
1645481350.780606985,day,snow,unpaved,stable,,
1645481350.814419031,day,snow,unpaved,stable,,
1645481350.847325087,day,snow,unpaved,stable,,
1645481350.881114006,day,snow,unpaved,stable,,
1645481350.913918018,day,snow,unpaved,stable,,
1645481350.947772980,day,snow,unpaved,stable,,
1645481350.980561972,day,snow,unpaved,stable,,
1645481351.014388084,day,snow,unpaved,stable,,
1645481351.047266006,day,snow,unpaved,stable,,
1645481351.081185102,day,snow,unpaved,stable,,
1645481351.113894939,day,snow,unpaved,stable,,
1645481351.147764921,day,snow,unpaved,stable,,
1645481351.180619001,day,snow,unpaved,stable,,
1645481351.214493990,day,snow,unpaved,stable,,
1645481351.247260094,day,snow,unpaved,stable,,
1645481351.281183004,day,snow,unpaved,stable,,
1645481351.313886881,day,snow,unpaved,stable,,
1645481351.347836018,day,snow,unpaved,stable,,
1645481351.380467892,day,snow,unpaved,stable,,
1645481351.414462090,day,snow,unpaved,stable,,
1645481351.447202921,day,snow,unpaved,stable,,
1645481351.481040955,day,snow,unpaved,stable,,
1645481351.513757944,day,snow,unpaved,stable,,
1645481351.547830105,day,snow,unpaved,stable,,
1645481351.580400944,day,snow,unpaved,stable,,
1645481351.614310026,day,snow,unpaved,stable,,
1645481351.647136927,day,snow,unpaved,stable,,
1645481351.680906057,day,snow,unpaved,stable,,
1645481351.713804960,day,snow,unpaved,stable,,
1645481351.747716904,day,snow,unpaved,stable,,
1645481351.780507088,day,snow,unpaved,stable,,
1645481351.814294100,day,snow,unpaved,stable,,
1645481351.847151995,day,snow,unpaved,stable,,
1645481351.880980968,day,snow,unpaved,stable,,
1645481351.913785934,day,snow,unpaved,stable,,
1645481351.947664022,day,snow,unpaved,stable,,
1645481351.980551958,day,snow,unpaved,stable,,
1645481352.014261007,day,snow,unpaved,stable,,
1645481352.047085047,day,snow,unpaved,stable,,
1645481352.081022978,day,snow,unpaved,stable,,
1645481352.113744020,day,snow,unpaved,stable,,
1645481352.147610903,day,snow,unpaved,stable,,
1645481352.180433989,day,snow,unpaved,stable,,
1645481352.214358091,day,snow,unpaved,stable,,
1645481352.247181892,day,snow,unpaved,stable,,
1645481352.280939102,day,snow,unpaved,stable,,
1645481352.313690901,day,snow,unpaved,stable,,
1645481352.347629070,day,snow,unpaved,stable,,
1645481352.380439043,day,snow,unpaved,stable,,
1645481352.414335012,day,snow,unpaved,stable,,
1645481352.447052002,day,snow,unpaved,stable,,
1645481352.480818033,day,snow,unpaved,stable,,
1645481352.513653994,day,snow,unpaved,stable,,
1645481352.547641993,day,snow,unpaved,stable,,
1645481352.580343008,day,snow,unpaved,stable,,
1645481352.614181042,day,snow,unpaved,stable,,
1645481352.647037029,day,snow,unpaved,stable,,
1645481352.680907965,day,snow,unpaved,stable,,
1645481352.713531017,day,snow,unpaved,stable,,
1645481352.747524023,day,snow,unpaved,stable,,
1645481352.780291080,day,snow,unpaved,stable,,
1645481352.814137936,day,snow,unpaved,stable,,
1645481352.846858978,day,snow,unpaved,stable,,
1645481352.880748034,day,snow,unpaved,stable,,
1645481352.913578033,day,snow,unpaved,stable,,
1645481352.947482109,day,snow,unpaved,stable,,
1645481352.980144024,day,snow,unpaved,stable,,
1645481353.014085054,day,snow,unpaved,stable,,
1645481353.046940088,day,snow,unpaved,stable,,
1645481353.080681086,day,snow,unpaved,stable,,
1645481353.113513947,day,snow,unpaved,stable,,
1645481353.147420883,day,snow,unpaved,stable,,
1645481353.180104017,day,snow,unpaved,stable,,
